tf,query,artifact,result_id,bytes,sha256
SRP9,SRP9 TCR inhibition,search_stdout,s_e2d1a666,5356,ab710f17cf07c4e23be5a3ed2366aa79f6aa1a35acb93b3da4ce7fb5583661c6
SRP9,SRP9 TCR inhibition,meta:PMC11581171,PMC11581171,1478,fc7af1cff063f64c75f59f5b76cd8ee64a144e4d83863c5465d965b994a9a6f3
SRP9,SRP9 TCR inhibition,meta:PMC4209802,PMC4209802,2097,9872160d8c25bd67ce6b8b8512085a424a72a63c86778471c47e9dd1e49aaed9
SRP9,SRP9 TCR inhibition,meta:PMC11237943,PMC11237943,2658,ef2b0971d60bede09b7647342f727212b14aa9cf139297173a4810e66570b283
SRP9,SRP9 TCR inhibition,meta:PMC2191028,PMC2191028,1743,254553d232cc874c209756d1d6e551d40b91cf9085616bf0c88d814d929b3562
SRP9,SRP9 TCR inhibition,meta:PMC12346228,PMC12346228,2249,ba00994753d57c1ddb2974e1e7bd4944c1ccd9c546523991180552ffe0dfe12a
SRP9,SRP9 TCR inhibition,meta:PMC7860602,PMC7860602,2268,04d2317f8df8dcca6a0fc51a15f1741b3bd73617fc964daa0760af6de1b8d395
SRP9,SRP9 TCR inhibition,meta:PMC11014665,PMC11014665,2299,8e6f2bea172ade3f2fdef67698f8f9a5e32ed30ef9bbf3047c7c340bfdd4aad3
SRP9,SRP9 TCR inhibition,meta:PMC3887192,PMC3887192,1445,dce961d3c67e3d81295f2dec58163d593ccc94dd0198b5f8678dfac26be31241
SRP9,SRP9 TCR inhibition,meta:PMC12261488,PMC12261488,1910,e306ecec769efec35a6b937270f0b2d49bd7d7495f63ea3d1bf6db9e6bab1a64
SRP9,SRP9 TCR inhibition,meta:PMC6773850,PMC6773850,1908,272d6fa672a8de46e3f01311554d6507148b452279a217696c3aec202481a9c4
STAT1,STAT1 TCR inhibition,search_stdout,s_7755af2e,5381,1413653803a55a4df836e1997abaf84fc35e82879fac6e9774e00e8010254557
STAT1,STAT1 TCR inhibition,meta:PMC10944115,PMC10944115,2375,8a5b4b463707649a03829493db139104b0ba44a19edb7db6d8f6345ea6ce30da
STAT1,STAT1 TCR inhibition,meta:PMC10849914,PMC10849914,1019,2f145c5ee4912e00332f4f0007ba4ab8409b579fa1bb87509088069caab38a4f
STAT1,STAT1 TCR inhibition,meta:PMC11242346,PMC11242346,2283,c6e32a85480a2cd0c87eb7467d854a6a386d564ce22999c3e563e1fb8d0a9682
STAT1,STAT1 TCR inhibition,meta:PMC5079630,PMC5079630,2591,a0a48a188b8ceb58a842844243581f5eb2830db5a393d870d1932be3ebb68c4f
STAT1,STAT1 TCR inhibition,meta:PMC11678167,PMC11678167,2456,bb7a099f82ab8ad0464b497af27c0a88802c353dd764b672bc7afd07517d8e7f
STAT1,STAT1 TCR inhibition,meta:PMC11046697,PMC11046697,1867,8799f1d08bb53d41bfdcce0f02d5b8eb4380c434efe6af6d3442455fc39d9795
STAT1,STAT1 TCR inhibition,meta:PMC12509220,PMC12509220,1783,67af4df5b1ec99dc033bde64b1faee6c6dc1fc921ae5ef028dc80d3b56ba13ce
STAT1,STAT1 TCR inhibition,meta:PMC5698428,PMC5698428,1561,d869c3f05d7ad827d7c50d2918067f8a42b501106300d79632f9b684bec7ca27
STAT1,STAT1 TCR inhibition,meta:PMC12506346,PMC12506346,2943,e7553befbd9aad5040524aabf4fa41a8820362fbcc6e25506e49af31f44f1afa
STAT1,STAT1 TCR inhibition,meta:PMC1770918,PMC1770918,2029,38965bf988e7a80131e127dbff33741376a46c730b7de404844091a8007920a2
STAT4,STAT4 TCR inhibition,search_stdout,s_17316c8c,5314,3f9e90ca96a4dd3d4e6e352e53b625e52c4c6e14b6ccd3175595cbfb9cb549e0
STAT4,STAT4 TCR inhibition,meta:PMC12087874,PMC12087874,1920,ad4682d9aa64669f2718c0bd7173587fc3511fe05f55a138b7c7c3c2e1e5f8d1
STAT4,STAT4 TCR inhibition,meta:PMC10849914,PMC10849914,1019,2f145c5ee4912e00332f4f0007ba4ab8409b579fa1bb87509088069caab38a4f
STAT4,STAT4 TCR inhibition,meta:PMC11989168,PMC11989168,2940,648e5ae21d92cab8263627da5844723809b119771fdafa6fa2b56f4789105985
STAT4,STAT4 TCR inhibition,meta:PMC2196089,PMC2196089,1628,ff55eded5fb3fba58744b084181e4724a5d9d1b526a8e88b946414bdce141719
STAT4,STAT4 TCR inhibition,meta:PMC11578735,PMC11578735,1509,aa1ff6670bcdc460c96e36402ed556693993f9ff6baa225342075a92a0c8c4f7
STAT4,STAT4 TCR inhibition,meta:PMC2195871,PMC2195871,2182,28a7990f5c07de07b631cb13f8a03d895ed68f1ad646712463105962efcecc8a
STAT4,STAT4 TCR inhibition,meta:PMC11432593,PMC11432593,2749,5b78b30e8545bd9b1ac8169f96e2d65777782174437a4cf23b82fe7ebe17ad7c
STAT4,STAT4 TCR inhibition,meta:PMC2195684,PMC2195684,2240,4bd394ec3b135d24de900a9a783e12ff2d1c48b073bef849f14bc5f7fff026df
STAT4,STAT4 TCR inhibition,meta:PMC11391519,PMC11391519,1887,aa57307e7f345510fdfc4f670b1f9b0e83686828c785075b5caaec0689d6e7d9
STAT4,STAT4 TCR inhibition,meta:PMC7178138,PMC7178138,2338,c5aeb040705d54b58ecc19529854ef061221b1b66b367cd81b8adcc53b395d49
STAT5B,STAT5B TCR inhibition,search_stdout,s_c1d2187f,5406,13a357887e63cfa707135884c63da98bd2fd257f11d8d22a26a0dad8efc0d7f9
STAT5B,STAT5B TCR inhibition,meta:PMC11722272,PMC11722272,2147,ed1b5a2a5aecd526a9f52e83bb80bc338daab3f6b34151346db7fbd63ffdbad8
STAT5B,STAT5B TCR inhibition,meta:PMC11229983,PMC11229983,2600,a8c7e24fe0c549aed5744496175ce1fc59e2dc655a6e07f1bd0f941dc1520b25
STAT5B,STAT5B TCR inhibition,meta:PMC2196089,PMC2196089,1628,ff55eded5fb3fba58744b084181e4724a5d9d1b526a8e88b946414bdce141719
STAT5B,STAT5B TCR inhibition,meta:PMC12346846,PMC12346846,2393,471cf32c8818571107cfdb27f91a6fb145264934403524a2d2980d68f8955ff0
STAT5B,STAT5B TCR inhibition,meta:PMC11014662,PMC11014662,2761,e3efd964ab22e3fce56821e88371685f5062a2393422db47bac14dc36bee6b8d
STAT5B,STAT5B TCR inhibition,meta:PMC11670306,PMC11670306,2568,dfe482164cfae089b5011527ba1c0aa82c5109fad378ae6da5b1a1588debeecf
STAT5B,STAT5B TCR inhibition,meta:PMC11349758,PMC11349758,1789,2734f4afb055c49363efdd2be194abaeb3776f58958266e62dba2ad4eab6a1fd
STAT5B,STAT5B TCR inhibition,meta:PMC11316036,PMC11316036,2054,b740b3f16a5c3a96cd92dcc5645576b3946dc3391d4dee04b054e60bfe947887
STAT5B,STAT5B TCR inhibition,meta:PMC5749501,PMC5749501,2189,f0997cacf28224bc47cb705453d815cc33651174d85147dac251363792d00da0
STAT5B,STAT5B TCR inhibition,meta:PMC12694592,PMC12694592,2111,f8108561a74979c4b7216648b6fea4d5384ecc0ad55ac15d886090623df361c4
STAU2,STAU2 TCR inhibition,search_stdout,s_6b9b0852,5557,1740dc8d41ea7d5019025847cf9b213a9d5513db7ab582adbb082cb27ae3f4b7
STAU2,STAU2 TCR inhibition,meta:PMC11401396,PMC11401396,2368,daa77f6cf10bace716f8634fe345c7c1e91e7f85177c336b8cf6c6bbad297190
STAU2,STAU2 TCR inhibition,meta:PMC9266326,PMC9266326,1943,8b77d9cca4f03ba28ab59627c60958eba1c89eafc5c96379c99ad1c6058ae192
STAU2,STAU2 TCR inhibition,meta:PMC12412546,PMC12412546,2173,434adfa4cb5bbb8c0a649b6988b383ca191e4b4ba1faafc4dc5bc2507e3ff543
STAU2,STAU2 TCR inhibition,meta:PMC8745428,PMC8745428,1729,d3286b05db2fe9d65b7c13999044a8dbd7093e448a24f16296ef4979d2c55b58
STAU2,STAU2 TCR inhibition,meta:PMC11971302,PMC11971302,2299,f0699b941ea8e13c025fc0a6bdaa8da416d6cb35f54d84cd12eeb7f3b4ac2d25
STAU2,STAU2 TCR inhibition,meta:PMC7551455,PMC7551455,1917,6c030c1186f49d3efc26f868aec7a5b5ac69e48839eed2995b3a0fe65c719db8
STAU2,STAU2 TCR inhibition,meta:PMC11237943,PMC11237943,2658,ef2b0971d60bede09b7647342f727212b14aa9cf139297173a4810e66570b283
STAU2,STAU2 TCR inhibition,meta:PMC8629789,PMC8629789,2088,f1c6d10ce39346e97811d938cd30ddc81b3b61bcc7c41915f8eba73fce3bdff0
STAU2,STAU2 TCR inhibition,meta:PMC12346228,PMC12346228,2249,ba00994753d57c1ddb2974e1e7bd4944c1ccd9c546523991180552ffe0dfe12a
STAU2,STAU2 TCR inhibition,meta:PMC7934504,PMC7934504,3122,027b623f054b532f866fc35280f2704521d6abb6abefa2c317d266755c0d9751
TFDP1,TFDP1 TCR inhibition,search_stdout,s_51788a65,5277,643af67968c2d52ad75e49af4c98edb6cfc152e1ddaad9a046d57af529b3fb6a
TFDP1,TFDP1 TCR inhibition,meta:PMC11347378,PMC11347378,1795,cdcbb36e4e3d8d9139bee264e31dbaf52f5b4a5186d875dac89aee78eed07f47
TFDP1,TFDP1 TCR inhibition,meta:PMC12740773,PMC12740773,2801,77dc5eb3a3d488a4440e91de1b311abf6a4b9a5f624c01798faa01d22870af2a
TFDP1,TFDP1 TCR inhibition,meta:PMC5352064,PMC5352064,2093,1dccf4782267abc98820cbecc913bfb9a05b4fc11a04a41b71f2da2cc6d22ce2
TFDP1,TFDP1 TCR inhibition,meta:PMC5256886,PMC5256886,5483,e76c570fbce6e201480609599c16ac5335efa7586fd51b49b8ee992e2ddf272b
TFDP1,TFDP1 TCR inhibition,meta:PMC11637825,PMC11637825,2665,fd0d5640a8760eeefc1ef4297ce0aeb78317df94c1d72568c6f3e2ad373bdc69
TFDP1,TFDP1 TCR inhibition,meta:PMC8564135,PMC8564135,1732,b85c7e771319c7c126170fba32f63977911411ad94615a8192fabcd1799d4bd6
TFDP1,TFDP1 TCR inhibition,meta:PMC11237943,PMC11237943,2658,ef2b0971d60bede09b7647342f727212b14aa9cf139297173a4810e66570b283
TFDP1,TFDP1 TCR inhibition,meta:PMC5552311,PMC5552311,2959,194b55ab1a77bef90c255bcfbed43b72ec95b41f649cc02f22ca16cc5b908020
TFDP1,TFDP1 TCR inhibition,meta:PMC12346228,PMC12346228,2249,ba00994753d57c1ddb2974e1e7bd4944c1ccd9c546523991180552ffe0dfe12a
TFDP1,TFDP1 TCR inhibition,meta:PMC6147432,PMC6147432,3136,f41cd1ac02bd563bc42718c3502f41e62ff6ecf3d5ac4d46abfb797d10c5663b
TGIF1,TGIF1 TCR inhibition,search_stdout,s_3530062a,5249,885262f28db9bb3c27810f84fc27f3a96c1556b1c2b1d374fab44c62e856b902
TGIF1,TGIF1 TCR inhibition,meta:PMC11751904,PMC11751904,2423,a1f1ae0eafa5fd624074523c4d30fc8b8cf3fdfc58e8b8bebb7ecdcad79b8ef7
TGIF1,TGIF1 TCR inhibition,meta:PMC2816958,PMC2816958,1870,51075c87b977317f934b2672f394623c1552777095116b933a2b52639df90d05
TGIF1,TGIF1 TCR inhibition,meta:PMC11045221,PMC11045221,1707,6695f689130664226280ccb7443573d75b6f1dc177ff556f635bc7a8a22d5758
TGIF1,TGIF1 TCR inhibition,meta:PMC7987261,PMC7987261,1995,696bcfe77fe32b0d03c1f238b590b1feaff0633fe4c3b518d8e4289fae19e063
TGIF1,TGIF1 TCR inhibition,meta:PMC12037246,PMC12037246,2938,ebe2f84b75981df53ddca7bb427280ffd6170d6631720ae8f04c7b2508131820
TGIF1,TGIF1 TCR inhibition,meta:PMC6446543,PMC6446543,1139,a5ce4764abe4b7c5884096a3cba5b4368f861a42f7eab95daf3cc79085acfc27
TGIF1,TGIF1 TCR inhibition,meta:PMC11237943,PMC11237943,2658,ef2b0971d60bede09b7647342f727212b14aa9cf139297173a4810e66570b283
TGIF1,TGIF1 TCR inhibition,meta:PMC5754828,PMC5754828,1960,f312228ee23590344d0ecf7f72d54199165b7c2c836bb42c5f6358eea362c04f
TGIF1,TGIF1 TCR inhibition,meta:PMC12346228,PMC12346228,2249,ba00994753d57c1ddb2974e1e7bd4944c1ccd9c546523991180552ffe0dfe12a
TGIF1,TGIF1 TCR inhibition,meta:PMC3325954,PMC3325954,2741,8e82f9b3ab3f29da9391f3b437da70d10e37d413ee244f0e4b86f28cd1a4dbae
TRAF4,TRAF4 TCR inhibition,search_stdout,s_760f6370,5246,df6f26e3555f3436b58aea36543a7d98b6035861041b5bcf3bf83c8497fc3cec
TRAF4,TRAF4 TCR inhibition,meta:PMC10750280,PMC10750280,1662,2a027131b71a9918045a2a942cd8a66e4fd793345d0a91ac0ce01df47f1d6d51
TRAF4,TRAF4 TCR inhibition,meta:PMC4209802,PMC4209802,2097,9872160d8c25bd67ce6b8b8512085a424a72a63c86778471c47e9dd1e49aaed9
TRAF4,TRAF4 TCR inhibition,meta:PMC11787431,PMC11787431,2520,46d23fda9fa20371ef0693d4001806b490f44015c9812d19b4335ef6b533ffa4
TRAF4,TRAF4 TCR inhibition,meta:PMC5437045,PMC5437045,1636,dda12194435b07ceb6e714a0ce9a8db232253b4bedcbb345a713795b5aa64bf1
TRAF4,TRAF4 TCR inhibition,meta:PMC10966530,PMC10966530,1985,614b3cbf00013002440484fc571b0ced0b2744241ca814bd89985dbf492ae7fd
TRAF4,TRAF4 TCR inhibition,meta:PMC2196328,PMC2196328,1406,e060ded8f3ea44894f742bf3540a7f985225974ed9b48e73279992c376340550
TRAF4,TRAF4 TCR inhibition,meta:PMC11732567,PMC11732567,1171,4444d1a6658f08fe27f9cd03f8d49220b22ac412880ae354d00118040cdf55a8
TRAF4,TRAF4 TCR inhibition,meta:PMC10083865,PMC10083865,2415,620d46da8ca69e8a214059f235e8a13a3e81c696b86cd741478035631ea30863
TRAF4,TRAF4 TCR inhibition,meta:PMC11831473,PMC11831473,2370,a76d171c92235ed2556f5045eb5525b5b189f702e6bb2750a44c4bc89ea8d82d
TRAF4,TRAF4 TCR inhibition,meta:PMC2193385,PMC2193385,1765,a8dae3d509ec1f588e3a2e9ba51afcb47da836741671502e1e3970170c9f467f
ZBTB32,ZBTB32 TCR inhibition,search_stdout,s_9a90f7eb,5498,e1fd4b871fde3bd16a096cad4e34b6ace3d5b8a5738dea3a6a3d41dc670abadb
ZBTB32,ZBTB32 TCR inhibition,meta:PMC11237943,PMC11237943,2658,ef2b0971d60bede09b7647342f727212b14aa9cf139297173a4810e66570b283
ZBTB32,ZBTB32 TCR inhibition,meta:PMC5578684,PMC5578684,2855,45b53c9fe2bafc325764ec00c1cf11abeeb1d238b11a9299c8f7a1fba64684bb
ZBTB32,ZBTB32 TCR inhibition,meta:PMC12346228,PMC12346228,2249,ba00994753d57c1ddb2974e1e7bd4944c1ccd9c546523991180552ffe0dfe12a
ZBTB32,ZBTB32 TCR inhibition,meta:PMC4503983,PMC4503983,1824,6db003ebaac49233e6f08fe9a47bf6821460fa837ab400a4cbbd8aa4c19c0923
ZBTB32,ZBTB32 TCR inhibition,meta:PMC11014665,PMC11014665,2299,8e6f2bea172ade3f2fdef67698f8f9a5e32ed30ef9bbf3047c7c340bfdd4aad3
ZBTB32,ZBTB32 TCR inhibition,meta:PMC8326903,PMC8326903,1977,e8bf18384425136486d6debad3b97d501903134784d99b99c190e0942bc3a01e
ZBTB32,ZBTB32 TCR inhibition,meta:PMC12261488,PMC12261488,1910,e306ecec769efec35a6b937270f0b2d49bd7d7495f63ea3d1bf6db9e6bab1a64
ZBTB32,ZBTB32 TCR inhibition,meta:PMC7479152,PMC7479152,1582,2ce55d7c4f84b3734b3fe0f1326817a437fc963f1655c9893900daecca0292a8
ZBTB32,ZBTB32 TCR inhibition,meta:PMC11302870,PMC11302870,2052,51d16b8af871864dc6cc5c43ab626715e0a8bbae5d9ae70676cc8df57d70af15
ZBTB32,ZBTB32 TCR inhibition,meta:PMC7860602,PMC7860602,2268,04d2317f8df8dcca6a0fc51a15f1741b3bd73617fc964daa0760af6de1b8d395
ZEB2,ZEB2 TCR inhibition,search_stdout,s_08089a90,5342,eacf7043b79fd4416c87eca000089dcca261a8a4586446a950c15d42e07501e3
ZEB2,ZEB2 TCR inhibition,meta:PMC11927373,PMC11927373,1720,ad6c34368e2461ceb6aa27da7093b8edef605883dda2d05cbf315bd9ef529b46
ZEB2,ZEB2 TCR inhibition,meta:PMC12594841,PMC12594841,2227,699f4596dc7e8d825cbe264a77f903fb8476e7044bd872bd2e9025d22e1fa3d8
ZEB2,ZEB2 TCR inhibition,meta:PMC12583797,PMC12583797,2052,02ab312768496a27c4a434e26e748f6f6bdec73af720f964125f75e2051ef985
ZEB2,ZEB2 TCR inhibition,meta:PMC4647262,PMC4647262,1067,2024b20c035178eaf1bd35d0d149e9489e2c23d6443ef9cdbd9cfc3ce994a35f
ZEB2,ZEB2 TCR inhibition,meta:PMC11736883,PMC11736883,2385,0a720cfecbaabec8bdefaa024778f3cf3d837edcfa9292aa3fab70e9e0222926
ZEB2,ZEB2 TCR inhibition,meta:PMC5881466,PMC5881466,1050,87819ee7a60029a2477626746d1a5ade40d5e6c8cf36bc71cc1b2eae3e471275
ZEB2,ZEB2 TCR inhibition,meta:PMC11607827,PMC11607827,2804,f9e85b7c8cbcf85160ef8ed24a9218093db2ca7bcdac335453700e03778aa227
ZEB2,ZEB2 TCR inhibition,meta:PMC4209802,PMC4209802,2097,9872160d8c25bd67ce6b8b8512085a424a72a63c86778471c47e9dd1e49aaed9
ZEB2,ZEB2 TCR inhibition,meta:PMC12456470,PMC12456470,2599,65b596cdb0194877c1f6f021fc51cba476d08c33d738b2094dc3ebc49cc3888f
ZEB2,ZEB2 TCR inhibition,meta:PMC8978620,PMC8978620,1162,214021dd42bd63d6541babc2146bf946555c4950e21ab4dfed986d3b3a6f4db9
ZNF121,ZNF121 TCR inhibition,search_stdout,s_84d89fc3,5779,c1c8daab15cea3e589764a696cab4cac93ae59a9c8c7e53263d176a8e3473793
ZNF121,ZNF121 TCR inhibition,meta:PMC11237943,PMC11237943,2658,ef2b0971d60bede09b7647342f727212b14aa9cf139297173a4810e66570b283
ZNF121,ZNF121 TCR inhibition,meta:PMC4209802,PMC4209802,2097,9872160d8c25bd67ce6b8b8512085a424a72a63c86778471c47e9dd1e49aaed9
ZNF121,ZNF121 TCR inhibition,meta:PMC12346228,PMC12346228,2249,ba00994753d57c1ddb2974e1e7bd4944c1ccd9c546523991180552ffe0dfe12a
ZNF121,ZNF121 TCR inhibition,meta:PMC13148917,PMC13148917,126,69f8c0fd86cb50ab89192489af81614e3c93841e2e607b2a5af4d9f4fab67bee
ZNF121,ZNF121 TCR inhibition,meta:PMC11014665,PMC11014665,2299,8e6f2bea172ade3f2fdef67698f8f9a5e32ed30ef9bbf3047c7c340bfdd4aad3
ZNF121,ZNF121 TCR inhibition,meta:PMC5363317,PMC5363317,1810,e706d67bdf42ef42ad3267451d659cbacc69fbc782f0ca9451e5ba33f2c95d3c
ZNF121,ZNF121 TCR inhibition,meta:PMC12261488,PMC12261488,1910,e306ecec769efec35a6b937270f0b2d49bd7d7495f63ea3d1bf6db9e6bab1a64
ZNF121,ZNF121 TCR inhibition,meta:PMC8978620,PMC8978620,1162,214021dd42bd63d6541babc2146bf946555c4950e21ab4dfed986d3b3a6f4db9
ZNF121,ZNF121 TCR inhibition,meta:PMC11302870,PMC11302870,2052,51d16b8af871864dc6cc5c43ab626715e0a8bbae5d9ae70676cc8df57d70af15
ZNF121,ZNF121 TCR inhibition,meta:PMC12934713,PMC12934713,2461,27b9150a3f24b37c44d3aa55c43de4863a29dcd493cd62902960a8e746bb5929
ZNF706,ZNF706 TCR inhibition,search_stdout,s_acd5a4d4,5388,522fe575f669bbde16a036003809372ead19d632f1b9b65ff24f83d3faba6ecf
ZNF706,ZNF706 TCR inhibition,meta:PMC11445280,PMC11445280,2057,3583b23872019e4d41baa60b709866475b519c6577a0d7356b25410eae377713
ZNF706,ZNF706 TCR inhibition,meta:PMC4209802,PMC4209802,2097,9872160d8c25bd67ce6b8b8512085a424a72a63c86778471c47e9dd1e49aaed9
ZNF706,ZNF706 TCR inhibition,meta:PMC11237943,PMC11237943,2658,ef2b0971d60bede09b7647342f727212b14aa9cf139297173a4810e66570b283
ZNF706,ZNF706 TCR inhibition,meta:PMC7860602,PMC7860602,2268,04d2317f8df8dcca6a0fc51a15f1741b3bd73617fc964daa0760af6de1b8d395
ZNF706,ZNF706 TCR inhibition,meta:PMC12346228,PMC12346228,2249,ba00994753d57c1ddb2974e1e7bd4944c1ccd9c546523991180552ffe0dfe12a
ZNF706,ZNF706 TCR inhibition,meta:PMC8978620,PMC8978620,1162,214021dd42bd63d6541babc2146bf946555c4950e21ab4dfed986d3b3a6f4db9
ZNF706,ZNF706 TCR inhibition,meta:PMC11014665,PMC11014665,2299,8e6f2bea172ade3f2fdef67698f8f9a5e32ed30ef9bbf3047c7c340bfdd4aad3
ZNF706,ZNF706 TCR inhibition,meta:PMC8704919,PMC8704919,1224,488c7e939fd6d63f8f825e4d79f1de898919c51ab7d935352d32e683ba07b271
ZNF706,ZNF706 TCR inhibition,meta:PMC12261488,PMC12261488,1910,e306ecec769efec35a6b937270f0b2d49bd7d7495f63ea3d1bf6db9e6bab1a64
ZNF706,ZNF706 TCR inhibition,meta:PMC4503983,PMC4503983,1824,6db003ebaac49233e6f08fe9a47bf6821460fa837ab400a4cbbd8aa4c19c0923
